,param1,param2,param3,param4,param5,param6,param7
766,0.7248655557632446,202.7884979248047,17.445270538330078,2.223129272460937,-12.183578491210938,13.366287231445312,-3.4058837890625
767,0.7254603505134583,198.13177490234372,13.714455604553224,-3.088775634765625,12.899383544921875,-3.2635498046875,-6.5469970703125
768,0.7243958115577698,190.72787475585938,19.241987228393555,-9.6719970703125,2.965423583984375,15.874008178710938,-9.167449951171877
769,0.7248715162277222,207.94384765625,17.125600814819336,0.9165191650390624,-16.418975830078125,-16.618667602539062,32.12109375
770,0.7248539924621582,193.85443115234372,16.904857635498047,-10.25457763671875,-8.961517333984375,19.0157470703125,0.20025634765625
771,0.7246457934379578,225.8019561767578,17.57143211364746,4.52935791015625,-17.849700927734375,-27.354278564453125,40.674652099609375
772,0.7263987064361572,207.3996734619141,20.725765228271484,0.2514801025390625,-16.298416137695312,-2.5350799560546875,18.58203125
773,0.7254302501678467,211.2999420166016,12.392829895019533,-0.139801025390625,8.407119750976562,-5.3582611083984375,-2.909088134765625
774,0.7246457934379578,225.8019561767578,17.57143211364746,2.44281005859375,-9.905044555664062,-34.550750732421875,42.013031005859375
775,0.7243958115577698,190.72787475585938,19.241987228393555,-16.973785400390625,-0.30682373046875,8.63702392578125,8.64349365234375
776,0.7248715162277222,207.94384765625,17.125600814819336,1.0814971923828125,-13.622329711914062,-9.242660522460938,21.783447265625
777,0.726388692855835,215.8477325439453,20.561687469482425,5.5533294677734375,-19.525192260742188,-6.030792236328125,20.002655029296875
778,0.7275943160057068,220.69216918945312,21.366619110107425,10.518417358398438,-17.861495971679688,-12.817581176757812,20.16064453125
779,0.7244094014167786,221.36170959472656,18.280261993408203,12.11590576171875,-12.306289672851562,-10.972885131835938,11.16326904296875
780,0.7266767024993896,195.1394195556641,20.198095321655273,-4.371795654296875,22.7484130859375,1.777191162109375,-20.153839111328125
781,0.7243958115577698,190.72787475585938,19.241987228393555,-11.248046875,8.507003784179688,31.704086303710934,-28.96307373046875
782,0.7243958115577698,190.72787475585938,19.241987228393555,-10.3060302734375,0.1851043701171875,39.93260192871094,-29.81166076660156
783,0.7248715162277222,207.94384765625,17.125600814819336,6.500946044921875,7.409500122070312,-7.172607421875,-6.737823486328125
784,0.697527289390564,278.09707641601557,13.624674797058105,-0.122467041015625,0.00054931640625,0.0543212890625,0.06756591796875
785,0.7243958115577698,190.72787475585938,19.241987228393555,-12.340728759765625,-8.33966064453125,40.23878479003906,-19.55841064453125
786,0.7248655557632446,202.7884979248047,17.445270538330078,3.348114013671875,10.14788818359375,-5.452362060546875,-8.043670654296875
787,0.7248655557632446,202.7884979248047,17.445270538330078,-7.122604370117188,-19.99629211425781,-2.9638214111328125,30.08270263671875
788,0.7248597145080566,198.32064819335938,17.825119018554688,-4.5721282958984375,21.625274658203125,-6.8050079345703125,-10.248138427734377
789,0.7266767024993896,195.1394195556641,20.198095321655273,-10.966964721679688,22.250732421875,5.588882446289063,-16.872695922851562
790,0.7243958115577698,190.72787475585938,19.241987228393555,-13.814666748046875,16.733169555664062,5.987762451171875,-8.906280517578125
791,0.7248655557632446,202.7884979248047,17.445270538330078,-3.445892333984375,-10.41400146484375,0.50775146484375,13.352203369140625
792,0.7248715162277222,207.94384765625,17.125600814819336,-1.8379669189453125,-17.962158203125,3.341064453125,16.459060668945312
793,0.7248715162277222,207.94384765625,17.125600814819336,0.2514801025390625,-16.298416137695312,-2.5350799560546875,18.58203125
794,0.7247054576873779,216.4501037597656,17.191963195800778,10.518417358398438,-17.861495971679688,-12.817581176757812,20.16064453125
795,0.7247054576873779,216.4501037597656,17.191963195800778,10.561630249023438,-2.587677001953125,-12.468978881835938,4.495025634765625
796,0.7248597145080566,198.32064819335938,17.825119018554688,-3.28656005859375,27.06918334960937,-10.301239013671877,-13.481399536132812
797,0.7248655557632446,202.7884979248047,17.445270538330078,6.8141021728515625,1.7237701416015625,-11.252883911132812,2.71502685546875
798,0.7248597145080566,198.32064819335938,17.825119018554688,-0.718414306640625,15.97314453125,-7.886688232421875,-7.36810302734375
799,0.7243958115577698,190.72787475585938,19.241987228393555,-12.973526000976562,-14.303390502929688,37.44807434082031,-10.171157836914062
800,0.7248539924621582,193.85443115234372,16.904857635498047,-19.243438720703125,-20.786041259765625,38.03717041015625,1.992340087890625
801,0.7248655557632446,202.7884979248047,17.445270538330078,-1.5914154052734375,-16.149276733398438,-4.5265655517578125,22.2672119140625
802,0.7247054576873779,216.4501037597656,17.191963195800778,16.020675659179688,-11.95758056640625,-14.417129516601562,10.35400390625
803,0.7244094014167786,221.36170959472656,18.280261993408203,16.020675659179688,-11.95758056640625,-14.417129516601562,10.35400390625
804,0.7278981804847717,225.0229339599609,20.63555908203125,19.30747985839844,-3.64923095703125,-12.677398681640625,-2.980865478515625
805,0.7263987064361572,207.3996734619141,20.725765228271484,6.148208618164063,15.793121337890625,-12.9317626953125,-9.009536743164062
806,0.7246457934379578,225.8019561767578,17.57143211364746,10.503890991210938,-18.9696044921875,-28.290023803710934,36.755706787109375
807,0.7246457934379578,225.8019561767578,17.57143211364746,9.419418334960938,-5.58837890625,-36.57862854003906,32.747604370117195
808,0.7248539924621582,193.85443115234372,16.904857635498047,-14.373931884765625,11.233795166015623,13.434982299804688,-10.294830322265623
809,0.7266767024993896,195.1394195556641,20.198095321655273,-10.793411254882812,-13.539688110351562,12.093490600585938,12.239654541015625
810,0.7266767024993896,195.1394195556641,20.198095321655273,-7.171051025390625,-13.751861572265625,4.15887451171875,16.76409912109375
811,0.7244094014167786,221.36170959472656,18.280261993408203,18.751953125,-7.833709716796875,-14.414520263671875,3.4962158203125
812,0.7246457934379578,225.8019561767578,17.57143211364746,15.648666381835938,2.279510498046875,-18.265869140625,0.33770751953125
813,0.7278981804847717,225.0229339599609,20.63555908203125,18.112762451171875,3.18701171875,-16.633438110351562,-4.6663818359375
814,0.7278981804847717,225.0229339599609,20.63555908203125,19.34457397460937,7.0796966552734375,-14.785385131835938,-11.63885498046875
815,0.7243958115577698,190.72787475585938,19.241987228393555,-16.171554565429688,6.3538360595703125,21.632247924804688,-11.814529418945312
816,0.7243958115577698,190.72787475585938,19.241987228393555,-15.0904541015625,-7.2396240234375,25.66928100585937,-3.3391876220703125
817,0.7248655557632446,202.7884979248047,17.445270538330078,-3.9743499755859375,-15.798553466796875,-0.8040313720703125,20.576934814453125
